timestamp_iso,global_trial,block,trial_in_block,stimulus,center_dir,congruent,correct_key,resp_key,correct,rt_ms,stim_time_s,isi_s
2025-10-03T07:13:44.359,145,3,45,>>>>>,>,1,rshift,lshift,0,416.45,0.2,1.301
2025-10-03T07:13:46.224,146,3,46,>><>>,<,0,lshift,lshift,1,466.66,0.2,1.359
2025-10-03T07:13:48.030,147,3,47,>><>>,<,0,lshift,lshift,1,523.96,0.2,1.212
2025-10-03T07:13:49.856,148,3,48,>><>>,<,0,lshift,lshift,1,550.76,0.2,1.233
2025-10-03T07:13:51.621,149,3,49,<<<<<,<,1,lshift,lshift,1,433.66,0.2,1.322
2025-10-03T07:13:53.434,150,3,50,<<<<<,<,1,lshift,lshift,1,516.54,0.2,1.311
2025-10-03T07:15:13.049,151,4,1,<<><<,>,0,rshift,lshift,0,597976.51,0.2,1.364
2025-10-03T07:15:14.798,152,4,2,<<<<<,<,1,lshift,lshift,1,467.36,0.2,1.212
2025-10-03T07:15:16.877,153,4,3,>>>>>,>,1,rshift,lshift,0,664.94,0.2,1.289
2025-10-03T07:15:19.611,154,4,4,>><>>,<,0,lshift,,0,,0.2,1.266
2025-10-03T07:15:21.408,155,4,5,>>>>>,>,1,rshift,lshift,0,431.42,0.2,1.382
2025-10-03T07:15:23.289,156,4,6,<<><<,>,0,rshift,lshift,0,632.52,0.2,1.278
2025-10-03T07:15:25.238,157,4,7,<<><<,>,0,rshift,lshift,0,650.8,0.2,1.358
2025-10-03T07:15:28.003,158,4,8,<<<<<,<,1,lshift,,0,,0.2,1.22
2025-10-03T07:15:30.701,159,4,9,<<<<<,<,1,lshift,,0,,0.2,1.234
2025-10-03T07:15:33.565,160,4,10,<<<<<,<,1,lshift,,0,,0.2,1.343
2025-10-03T07:15:35.413,161,4,11,<<><<,>,0,rshift,lshift,0,534.14,0.2,1.205
2025-10-03T07:15:38.226,162,4,12,>><>>,<,0,lshift,,0,,0.2,1.253
2025-10-03T07:15:40.091,163,4,13,<<><<,>,0,rshift,lshift,0,583.01,0.2,1.23
2025-10-03T07:15:42.091,164,4,14,>>>>>,>,1,rshift,lshift,0,699.42,0.2,1.2
2025-10-03T07:15:43.871,165,4,15,<<><<,>,0,rshift,lshift,0,548.53,0.2,1.374
2025-10-03T07:15:45.704,166,4,16,<<><<,>,0,rshift,lshift,0,549.56,0.2,1.306
2025-10-03T07:15:47.653,167,4,17,<<><<,>,0,rshift,lshift,0,567.94,0.2,1.203
2025-10-03T07:15:50.517,168,4,18,<<<<<,<,1,lshift,,0,,0.2,1.249
2025-10-03T07:15:52.330,169,4,19,>><>>,<,0,lshift,lshift,1,448.19,0.2,1.307
2025-10-03T07:15:54.195,170,4,20,>>>>>,>,1,rshift,lshift,0,463.63,0.2,1.345
2025-10-03T07:15:55.994,171,4,21,>>>>>,>,1,rshift,lshift,0,450.1,0.2,1.373
2025-10-03T07:15:58.809,172,4,22,<<<<<,<,1,lshift,,0,,0.2,1.24
2025-10-03T07:16:01.673,173,4,23,<<<<<,<,1,lshift,,0,,0.2,1.265
2025-10-03T07:16:04.536,174,4,24,>><>>,<,0,lshift,,0,,0.2,1.286
2025-10-03T07:16:06.585,175,4,25,>>>>>,>,1,rshift,lshift,0,799.03,0.2,1.263
2025-10-03T07:16:08.568,176,4,26,<<><<,>,0,rshift,lshift,0,634.19,0.2,1.316
2025-10-03T07:16:11.347,177,4,27,>><>>,<,0,lshift,,0,,0.2,1.271
2025-10-03T07:16:14.144,178,4,28,>><>>,<,0,lshift,,0,,0.2,1.293
2025-10-03T07:16:16.027,179,4,29,<<><<,>,0,rshift,lshift,0,516.74,0.2,1.368
2025-10-03T07:16:19.008,180,4,30,>><>>,<,0,lshift,,0,,0.2,1.347
2025-10-03T07:16:20.806,181,4,31,<<><<,>,0,rshift,lshift,0,548.52,0.2,1.316
2025-10-03T07:16:22.639,182,4,32,>>>>>,>,1,rshift,lshift,0,532.7,0.2,1.357
2025-10-03T07:16:25.567,183,4,33,<<<<<,<,1,lshift,,0,,0.2,1.386
2025-10-03T07:16:27.449,184,4,34,<<><<,>,0,rshift,lshift,0,564.96,0.2,1.325
2025-10-03T07:16:29.334,185,4,35,>>>>>,>,1,rshift,lshift,0,469.13,0.2,1.283
2025-10-03T07:16:32.246,186,4,36,>><>>,<,0,lshift,,0,,0.2,1.29
2025-10-03T07:16:35.060,187,4,37,<<<<<,<,1,lshift,,0,,0.2,1.324
2025-10-03T07:16:37.808,188,4,38,>><>>,<,0,lshift,,0,,0.2,1.312
2025-10-03T07:16:40.654,189,4,39,>><>>,<,0,lshift,,0,,0.2,1.249
2025-10-03T07:16:42.403,190,4,40,<<><<,>,0,rshift,lshift,0,516.24,0.2,1.346
2025-10-03T07:16:45.301,191,4,41,>><>>,<,0,lshift,,0,,0.2,1.34
2025-10-03T07:16:47.033,192,4,42,>>>>>,>,1,rshift,lshift,0,416.61,0.2,1.279
2025-10-03T07:16:49.799,193,4,43,<<<<<,<,1,lshift,,0,,0.2,1.232
2025-10-03T07:16:52.460,194,4,44,<<<<<,<,1,lshift,,0,,0.2,1.211
2025-10-03T07:16:54.193,195,4,45,>>>>>,>,1,rshift,lshift,0,416.1,0.2,1.377
2025-10-03T07:16:56.126,196,4,46,>>>>>,>,1,rshift,lshift,0,600.22,0.2,1.344
2025-10-03T07:16:57.956,197,4,47,>>>>>,>,1,rshift,lshift,0,483.1,0.2,1.359
2025-10-03T07:17:00.871,198,4,48,<<<<<,<,1,lshift,,0,,0.2,1.341
2025-10-03T07:17:03.567,199,4,49,>><>>,<,0,lshift,,0,,0.2,1.261
2025-10-03T07:17:05.217,200,4,50,>>>>>,>,1,rshift,lshift,0,316.34,0.2,1.202
