timestamp_iso,global_trial,block,trial_in_block,stimulus,center_dir,congruent,correct_key,resp_key,correct,rt_ms,stim_time_s,isi_s
2025-10-03T07:30:11.447,162,4,12,>>>>>,>,1,slash,slash,1,348.83,0.2,1.316
2025-10-03T07:30:13.098,163,4,13,>>>>>,>,1,slash,lshift,0,251.55,0.2,1.394
2025-10-03T07:30:14.795,164,4,14,>><>>,<,0,lshift,slash,0,317.3,0.2,1.337
2025-10-03T07:30:16.460,165,4,15,>>>>>,>,1,slash,slash,1,282.39,0.2,1.364
2025-10-03T07:30:18.060,166,4,16,>>>>>,>,1,slash,slash,1,300.07,0.2,1.298
2025-10-03T07:30:19.741,167,4,17,<<><<,>,0,slash,slash,1,334.11,0.2,1.242
2025-10-03T07:30:21.406,168,4,18,>><>>,<,0,lshift,slash,0,333.9,0.2,1.231
2025-10-03T07:30:23.070,169,4,19,<<><<,>,0,slash,slash,1,416.7,0.2,1.396
2025-10-03T07:30:24.736,170,4,20,>><>>,<,0,lshift,slash,0,366.39,0.2,1.386
2025-10-03T07:30:26.518,171,4,21,>><>>,<,0,lshift,lshift,1,415.31,0.2,1.211
2025-10-03T07:30:28.084,172,4,22,<<><<,>,0,slash,lshift,0,298.69,0.2,1.24
2025-10-03T07:30:29.831,173,4,23,>>>>>,>,1,slash,slash,1,349.92,0.2,1.253
2025-10-03T07:30:31.613,174,4,24,<<<<<,<,1,lshift,lshift,1,365.51,0.2,1.234
2025-10-03T07:30:33.313,175,4,25,<<><<,>,0,slash,slash,1,334.48,0.2,1.288
2025-10-03T07:30:34.960,176,4,26,<<<<<,<,1,lshift,lshift,1,348.98,0.2,1.278
2025-10-03T07:30:36.658,177,4,27,<<><<,>,0,slash,lshift,0,348.15,0.2,1.368
2025-10-03T07:30:38.257,178,4,28,<<<<<,<,1,lshift,lshift,1,283.06,0.2,1.341
2025-10-03T07:30:39.808,179,4,29,>><>>,<,0,lshift,slash,0,317.19,0.2,1.207
2025-10-03T07:30:41.473,180,4,30,<<<<<,<,1,lshift,lshift,1,400.27,0.2,1.313
2025-10-03T07:30:43.102,181,4,31,>>>>>,>,1,slash,slash,1,349.56,0.2,1.262
2025-10-03T07:30:44.784,182,4,32,<<><<,>,0,slash,slash,1,348.29,0.2,1.268
2025-10-03T07:30:46.419,183,4,33,>>>>>,>,1,slash,slash,1,401.0,0.2,1.216
2025-10-03T07:30:48.248,184,4,34,<<><<,>,0,slash,slash,1,449.9,0.2,1.324
2025-10-03T07:30:49.864,185,4,35,<<<<<,<,1,lshift,lshift,1,300.15,0.2,1.286
2025-10-03T07:30:51.863,186,4,36,>><>>,<,0,lshift,lshift,1,582.03,0.2,1.253
2025-10-03T07:30:53.810,187,4,37,<<><<,>,0,slash,slash,1,566.09,0.2,1.255
2025-10-03T07:30:55.427,188,4,38,>>>>>,>,1,slash,slash,1,349.24,0.2,1.343
2025-10-03T07:30:57.142,189,4,39,<<<<<,<,1,lshift,lshift,1,367.81,0.2,1.234
2025-10-03T07:30:59.040,190,4,40,>><>>,<,0,lshift,lshift,1,515.66,0.2,1.251
2025-10-03T07:31:00.654,191,4,41,>><>>,<,0,lshift,slash,0,333.21,0.2,1.309
2025-10-03T07:31:02.371,192,4,42,<<<<<,<,1,lshift,lshift,1,382.84,0.2,1.39
2025-10-03T07:31:04.018,193,4,43,>>>>>,>,1,slash,slash,1,365.12,0.2,1.374
2025-10-03T07:31:05.717,194,4,44,<<<<<,<,1,lshift,lshift,1,399.37,0.2,1.206
2025-10-03T07:31:07.366,195,4,45,<<<<<,<,1,lshift,lshift,1,399.96,0.2,1.322
2025-10-03T07:31:08.947,196,4,46,<<<<<,<,1,lshift,lshift,1,266.52,0.2,1.239
2025-10-03T07:31:10.446,197,4,47,<<><<,>,0,slash,lshift,0,266.58,0.2,1.302
2025-10-03T07:31:12.145,198,4,48,>>>>>,>,1,slash,slash,1,382.99,0.2,1.265
2025-10-03T07:31:13.810,199,4,49,>><>>,<,0,lshift,slash,0,283.77,0.2,1.214
