timestamp_iso,global_trial,block,trial_in_block,stimulus,center_dir,congruent,correct_key,resp_key,correct,rt_ms,stim_time_s,isi_s
2025-10-10T08:48:10.471,267,6,17,<<><<,>,0,slash,slash,1,331.32,0.2,1.335
2025-10-10T08:48:12.186,268,6,18,<<><<,>,0,slash,lshift,0,448.58,0.2,1.301
2025-10-10T08:48:13.918,269,6,19,<<<<<,<,1,lshift,lshift,1,466.5,0.2,1.344
2025-10-10T08:48:15.851,270,6,20,<<><<,>,0,slash,slash,1,617.87,0.2,1.364
2025-10-10T08:48:17.598,271,6,21,>><>>,<,0,lshift,slash,0,365.44,0.2,1.364
2025-10-10T08:48:19.396,272,6,22,<<<<<,<,1,lshift,lshift,1,383.57,0.2,1.334
2025-10-10T08:48:21.147,273,6,23,>>>>>,>,1,slash,slash,1,385.06,0.2,1.379
2025-10-10T08:48:22.944,274,6,24,>><>>,<,0,lshift,lshift,1,482.98,0.2,1.387
2025-10-10T08:48:24.708,275,6,25,<<><<,>,0,slash,slash,1,499.36,0.2,1.391
2025-10-10T08:48:26.591,276,6,26,>><>>,<,0,lshift,lshift,1,633.76,0.2,1.275
2025-10-10T08:48:28.456,277,6,27,<<<<<,<,1,lshift,lshift,1,533.76,0.2,1.287
2025-10-10T08:48:30.270,278,6,28,>><>>,<,0,lshift,lshift,1,483.13,0.2,1.29
2025-10-10T08:48:32.152,279,6,29,<<><<,>,0,slash,slash,1,516.73,0.2,1.394
2025-10-10T08:48:33.967,280,6,30,>><>>,<,0,lshift,lshift,1,466.19,0.2,1.289
2025-10-10T08:48:35.800,281,6,31,<<><<,>,0,slash,slash,1,468.11,0.2,1.22
2025-10-10T08:48:37.582,282,6,32,>>>>>,>,1,slash,slash,1,550.94,0.2,1.235
2025-10-10T08:48:39.345,283,6,33,>>>>>,>,1,slash,slash,1,432.91,0.2,1.303
2025-10-10T08:48:41.095,284,6,34,>>>>>,>,1,slash,slash,1,350.71,0.2,1.229
2025-10-10T08:48:42.910,285,6,35,<<><<,>,0,slash,slash,1,567.33,0.2,1.382
2025-10-10T08:48:44.608,286,6,36,>>>>>,>,1,slash,slash,1,399.69,0.2,1.363
2025-10-10T08:48:46.322,287,6,37,<<<<<,<,1,lshift,lshift,1,399.99,0.2,1.201
2025-10-10T08:48:48.006,288,6,38,<<<<<,<,1,lshift,lshift,1,383.44,0.2,1.276
2025-10-10T08:48:49.753,289,6,39,>>>>>,>,1,slash,slash,1,399.89,0.2,1.256
2025-10-10T08:48:51.520,290,6,40,<<><<,>,0,slash,lshift,0,466.49,0.2,1.236
2025-10-10T08:48:53.300,291,6,41,>><>>,<,0,lshift,slash,0,483.0,0.2,1.317
2025-10-10T08:48:55.033,292,6,42,<<><<,>,0,slash,lshift,0,417.37,0.2,1.212
2025-10-10T08:48:56.631,293,6,43,>><>>,<,0,lshift,slash,0,316.71,0.2,1.301
2025-10-10T08:48:58.329,294,6,44,<<><<,>,0,slash,slash,1,381.75,0.2,1.352
2025-10-10T08:49:00.145,295,6,45,<<<<<,<,1,lshift,lshift,1,400.14,0.2,1.397
2025-10-10T08:49:01.910,296,6,46,<<<<<,<,1,lshift,lshift,1,467.88,0.2,1.362
2025-10-10T08:49:03.542,297,6,47,>>>>>,>,1,slash,slash,1,365.89,0.2,1.208
2025-10-10T08:49:05.107,298,6,48,>>>>>,>,1,slash,slash,1,316.75,0.2,1.21
2025-10-10T08:49:06.854,299,6,49,>><>>,<,0,lshift,lshift,1,448.38,0.2,1.387
2025-10-10T08:49:08.586,300,6,50,>><>>,<,0,lshift,slash,0,382.89,0.2,1.23
2025-10-10T08:49:14.181,301,7,1,<<><<,>,0,slash,slash,1,499.42,0.2,1.235
2025-10-10T08:49:15.846,302,7,2,<<><<,>,0,slash,slash,1,332.59,0.2,1.238
2025-10-10T08:49:17.546,303,7,3,>>>>>,>,1,slash,slash,1,399.83,0.2,1.29
2025-10-10T08:49:19.262,304,7,4,<<<<<,<,1,lshift,lshift,1,367.04,0.2,1.237
2025-10-10T08:49:20.976,305,7,5,>><>>,<,0,lshift,slash,0,315.53,0.2,1.373
2025-10-10T08:49:22.708,306,7,6,>><>>,<,0,lshift,lshift,1,414.72,0.2,1.374
2025-10-10T08:49:24.458,307,7,7,>><>>,<,0,lshift,slash,0,383.27,0.2,1.228
2025-10-10T08:49:26.122,308,7,8,<<><<,>,0,slash,slash,1,400.62,0.2,1.368
2025-10-10T08:49:27.837,309,7,9,<<<<<,<,1,lshift,lshift,1,383.09,0.2,1.378
2025-10-10T08:49:29.570,310,7,10,<<><<,>,0,slash,slash,1,368.29,0.2,1.201
2025-10-10T08:49:31.283,311,7,11,<<<<<,<,1,lshift,lshift,1,415.04,0.2,1.362
2025-10-10T08:49:32.932,312,7,12,>><>>,<,0,lshift,slash,0,350.35,0.2,1.325
2025-10-10T08:49:34.614,313,7,13,>><>>,<,0,lshift,lshift,1,333.22,0.2,1.301
2025-10-10T08:49:36.462,314,7,14,>>>>>,>,1,slash,slash,1,431.69,0.2,1.351
2025-10-10T08:49:38.195,315,7,15,>>>>>,>,1,slash,slash,1,467.14,0.2,1.257
2025-10-10T08:49:39.944,316,7,16,>>>>>,>,1,slash,slash,1,367.49,0.2,1.316
2025-10-10T08:49:41.840,317,7,17,<<><<,>,0,slash,slash,1,499.61,0.2,1.217
2025-10-10T08:49:43.457,318,7,18,>>>>>,>,1,slash,slash,1,367.4,0.2,1.389
2025-10-10T08:49:45.088,319,7,19,>><>>,<,0,lshift,slash,0,316.41,0.2,1.248
2025-10-10T08:49:46.720,320,7,20,<<<<<,<,1,lshift,lshift,1,283.55,0.2,1.352
2025-10-10T08:49:48.685,321,7,21,<<><<,>,0,slash,slash,1,583.0,0.2,1.216
2025-10-10T08:49:50.434,322,7,22,<<<<<,<,1,lshift,lshift,1,448.84,0.2,1.268
2025-10-10T08:49:52.084,323,7,23,<<><<,>,0,slash,slash,1,383.5,0.2,1.302
2025-10-10T08:49:53.997,324,7,24,>><>>,<,0,lshift,lshift,1,500.09,0.2,1.217
2025-10-10T08:49:55.862,325,7,25,<<><<,>,0,slash,slash,1,449.3,0.2,1.242
2025-10-10T08:49:57.495,326,7,26,<<<<<,<,1,lshift,lshift,1,368.02,0.2,1.259
2025-10-10T08:49:59.177,327,7,27,>>>>>,>,1,slash,slash,1,366.29,0.2,1.355
2025-10-10T08:50:00.975,328,7,28,<<><<,>,0,slash,lshift,0,398.84,0.2,1.352
2025-10-10T08:50:02.689,329,7,29,<<><<,>,0,slash,slash,1,332.96,0.2,1.353
2025-10-10T08:50:04.389,330,7,30,>><>>,<,0,lshift,slash,0,383.32,0.2,1.365
2025-10-10T08:50:06.188,331,7,31,<<><<,>,0,slash,slash,1,516.23,0.2,1.234
2025-10-10T08:50:07.868,332,7,32,>>>>>,>,1,slash,slash,1,333.27,0.2,1.286
2025-10-10T08:50:09.602,333,7,33,>>>>>,>,1,slash,slash,1,368.46,0.2,1.213
2025-10-10T08:50:11.632,334,7,34,>><>>,<,0,lshift,lshift,1,715.31,0.2,1.392
2025-10-10T08:50:13.282,335,7,35,>><>>,<,0,lshift,slash,0,416.72,0.2,1.301
2025-10-10T08:50:15.095,336,7,36,>>>>>,>,1,slash,slash,1,415.19,0.2,1.366
2025-10-10T08:50:16.843,337,7,37,>><>>,<,0,lshift,lshift,1,399.59,0.2,1.396
2025-10-10T08:50:18.642,338,7,38,<<<<<,<,1,lshift,lshift,1,399.65,0.2,1.369
2025-10-10T08:50:20.325,339,7,39,>>>>>,>,1,slash,slash,1,432.31,0.2,1.251
2025-10-10T08:50:22.140,340,7,40,>>>>>,>,1,slash,slash,1,533.45,0.2,1.248
2025-10-10T08:50:24.087,341,7,41,<<><<,>,0,slash,lshift,0,532.84,0.2,1.37
2025-10-10T08:50:25.903,342,7,42,<<<<<,<,1,lshift,lshift,1,515.33,0.2,1.317
2025-10-10T08:50:27.634,343,7,43,<<<<<,<,1,lshift,lshift,1,432.79,0.2,1.307
2025-10-10T08:50:29.283,344,7,44,<<<<<,<,1,lshift,lshift,1,366.44,0.2,1.391
2025-10-10T08:50:31.214,345,7,45,>>>>>,>,1,slash,lshift,0,516.58,0.2,1.289
2025-10-10T08:50:32.831,346,7,46,<<><<,>,0,slash,lshift,0,382.31,0.2,1.353
2025-10-10T08:50:34.661,347,7,47,<<<<<,<,1,lshift,lshift,1,499.38,0.2,1.243
2025-10-10T08:50:36.795,348,7,48,>><>>,<,0,lshift,slash,0,784.17,0.2,1.373
2025-10-10T08:50:38.475,349,7,49,>>>>>,>,1,slash,slash,1,432.16,0.2,1.285
2025-10-10T08:50:40.308,350,7,50,<<<<<,<,1,lshift,lshift,1,450.5,0.2,1.248
2025-10-10T08:50:49.565,351,8,1,<<<<<,<,1,lshift,lshift,1,483.1,0.2,1.244
2025-10-10T08:50:51.446,352,8,2,>><>>,<,0,lshift,lshift,1,481.81,0.2,1.346
2025-10-10T08:50:53.245,353,8,3,<<><<,>,0,slash,slash,1,431.86,0.2,1.288
2025-10-10T08:50:54.945,354,8,4,<<<<<,<,1,lshift,lshift,1,366.44,0.2,1.302
2025-10-10T08:50:56.559,355,8,5,>>>>>,>,1,slash,slash,1,366.46,0.2,1.266
2025-10-10T08:50:58.359,356,8,6,<<><<,>,0,slash,slash,1,417.43,0.2,1.289
2025-10-10T08:50:59.940,357,8,7,>>>>>,>,1,slash,slash,1,350.1,0.2,1.225
2025-10-10T08:51:01.655,358,8,8,>>>>>,>,1,slash,slash,1,366.49,0.2,1.266
2025-10-10T08:51:03.436,359,8,9,<<><<,>,0,slash,slash,1,532.82,0.2,1.315
2025-10-10T08:51:05.235,360,8,10,>>>>>,>,1,slash,slash,1,399.96,0.2,1.335
2025-10-10T08:51:07.017,361,8,11,<<><<,>,0,slash,slash,1,482.77,0.2,1.364
2025-10-10T08:51:08.864,362,8,12,>><>>,<,0,lshift,slash,0,431.77,0.2,1.263
2025-10-10T08:51:10.597,363,8,13,<<<<<,<,1,lshift,lshift,1,398.83,0.2,1.242
2025-10-10T08:51:12.330,364,8,14,<<><<,>,0,slash,slash,1,467.88,0.2,1.239
2025-10-10T08:51:13.960,365,8,15,>>>>>,>,1,slash,slash,1,382.98,0.2,1.341
2025-10-10T08:51:15.709,366,8,16,>><>>,<,0,lshift,lshift,1,515.2,0.2,1.346
2025-10-10T08:51:17.425,367,8,17,<<<<<,<,1,lshift,lshift,1,417.44,0.2,1.359
2025-10-10T08:51:19.357,368,8,18,>><>>,<,0,lshift,lshift,1,534.46,0.2,1.386
2025-10-10T08:51:21.005,369,8,19,>>>>>,>,1,slash,slash,1,382.67,0.2,1.275
2025-10-10T08:51:22.820,370,8,20,<<><<,>,0,slash,slash,1,549.67,0.2,1.206
2025-10-10T08:51:24.585,371,8,21,<<<<<,<,1,lshift,lshift,1,366.59,0.2,1.226
2025-10-10T08:51:26.234,372,8,22,>>>>>,>,1,slash,slash,1,417.39,0.2,1.249
2025-10-10T08:51:27.982,373,8,23,>>>>>,>,1,slash,slash,1,332.6,0.2,1.326
2025-10-10T08:51:29.898,374,8,24,>><>>,<,0,lshift,lshift,1,583.04,0.2,1.245
2025-10-10T08:51:31.662,375,8,25,<<><<,>,0,slash,slash,1,398.74,0.2,1.203
2025-10-10T08:51:33.610,376,8,26,>><>>,<,0,lshift,lshift,1,582.97,0.2,1.214
2025-10-10T08:51:35.260,377,8,27,>>>>>,>,1,slash,slash,1,384.83,0.2,1.281
2025-10-10T08:51:37.057,378,8,28,<<<<<,<,1,lshift,lshift,1,382.96,0.2,1.301
2025-10-10T08:51:38.873,379,8,29,>><>>,<,0,lshift,slash,0,399.8,0.2,1.362
2025-10-10T08:51:40.622,380,8,30,>>>>>,>,1,slash,slash,1,383.29,0.2,1.355
2025-10-10T08:51:42.303,381,8,31,<<<<<,<,1,lshift,lshift,1,399.23,0.2,1.286
2025-10-10T08:51:44.052,382,8,32,<<><<,>,0,slash,slash,1,417.73,0.2,1.338
2025-10-10T08:51:45.717,383,8,33,>>>>>,>,1,slash,slash,1,350.3,0.2,1.37
2025-10-10T08:51:47.398,384,8,34,>><>>,<,0,lshift,lshift,1,399.39,0.2,1.399
2025-10-10T08:51:49.081,385,8,35,<<><<,>,0,slash,slash,1,399.05,0.2,1.29
2025-10-10T08:51:50.895,386,8,36,<<<<<,<,1,lshift,lshift,1,433.17,0.2,1.347
2025-10-10T08:51:52.610,387,8,37,<<><<,>,0,slash,slash,1,414.79,0.2,1.24
2025-10-10T08:51:54.392,388,8,38,<<><<,>,0,slash,slash,1,532.09,0.2,1.261
2025-10-10T08:51:56.124,389,8,39,>>>>>,>,1,slash,slash,1,332.09,0.2,1.321
2025-10-10T08:51:57.872,390,8,40,<<<<<,<,1,lshift,lshift,1,465.96,0.2,1.363
2025-10-10T08:51:59.571,391,8,41,>>>>>,>,1,slash,slash,1,382.79,0.2,1.388
2025-10-10T08:52:01.302,392,8,42,>><>>,<,0,lshift,slash,0,316.37,0.2,1.398
2025-10-10T08:52:03.201,393,8,43,>><>>,<,0,lshift,lshift,1,483.11,0.2,1.253
2025-10-10T08:52:05.133,394,8,44,<<<<<,<,1,lshift,lshift,1,550.13,0.2,1.398
2025-10-10T08:52:07.148,395,8,45,>><>>,<,0,lshift,lshift,1,598.29,0.2,1.27
2025-10-10T08:52:08.863,396,8,46,<<<<<,<,1,lshift,lshift,1,400.52,0.2,1.269
2025-10-10T08:52:10.729,397,8,47,<<><<,>,0,slash,slash,1,499.82,0.2,1.353
2025-10-10T08:52:12.493,398,8,48,<<<<<,<,1,lshift,lshift,1,416.77,0.2,1.256
2025-10-10T08:52:14.375,399,8,49,>><>>,<,0,lshift,lshift,1,631.78,0.2,1.291
2025-10-10T08:52:16.207,400,8,50,<<><<,>,0,slash,slash,1,583.03,0.2,1.385
2025-10-10T08:52:29.795,401,9,1,<<><<,>,0,slash,slash,1,666.55,0.2,1.242
2025-10-10T08:52:31.577,402,9,2,<<<<<,<,1,lshift,lshift,1,382.05,0.2,1.303
2025-10-10T08:52:33.242,403,9,3,>><>>,<,0,lshift,lshift,1,382.98,0.2,1.229
2025-10-10T08:52:35.089,404,9,4,<<><<,>,0,slash,slash,1,432.76,0.2,1.234
2025-10-10T08:52:36.672,405,9,5,>>>>>,>,1,slash,slash,1,315.99,0.2,1.316
2025-10-10T08:52:38.372,406,9,6,>><>>,<,0,lshift,lshift,1,434.28,0.2,1.203
2025-10-10T08:52:40.152,407,9,7,>><>>,<,0,lshift,lshift,1,449.88,0.2,1.382
2025-10-10T08:52:42.000,408,9,8,<<<<<,<,1,lshift,lshift,1,448.57,0.2,1.273
2025-10-10T08:52:43.666,409,9,9,<<<<<,<,1,lshift,lshift,1,365.47,0.2,1.394
2025-10-10T08:52:45.498,410,9,10,>><>>,<,0,lshift,lshift,1,515.27,0.2,1.298
2025-10-10T08:52:47.215,411,9,11,>>>>>,>,1,slash,slash,1,418.76,0.2,1.23
2025-10-10T08:52:48.912,412,9,12,<<<<<,<,1,lshift,lshift,1,383.84,0.2,1.244
2025-10-10T08:52:50.527,413,9,13,<<<<<,<,1,lshift,lshift,1,334.16,0.2,1.322
2025-10-10T08:52:52.259,414,9,14,<<><<,>,0,slash,slash,1,450.82,0.2,1.383
2025-10-10T08:52:54.140,415,9,15,<<<<<,<,1,lshift,lshift,1,466.54,0.2,1.317
2025-10-10T08:52:55.904,416,9,16,<<<<<,<,1,lshift,lshift,1,366.21,0.2,1.282
2025-10-10T08:52:57.720,417,9,17,>>>>>,>,1,slash,slash,1,398.48,0.2,1.246
2025-10-10T08:52:59.353,418,9,18,>>>>>,>,1,slash,slash,1,350.72,0.2,1.316
2025-10-10T08:53:01.051,419,9,19,>>>>>,>,1,slash,slash,1,315.29,0.2,1.263
2025-10-10T08:53:02.732,420,9,20,>>>>>,>,1,slash,slash,1,333.06,0.2,1.273
2025-10-10T08:53:04.432,421,9,21,<<><<,>,0,slash,slash,1,367.61,0.2,1.359
2025-10-10T08:53:06.196,422,9,22,<<><<,>,0,slash,lshift,0,450.0,0.2,1.374
2025-10-10T08:53:08.028,423,9,23,>><>>,<,0,lshift,slash,0,433.91,0.2,1.215
2025-10-10T08:53:09.877,424,9,24,>><>>,<,0,lshift,lshift,1,533.44,0.2,1.391
2025-10-10T08:53:11.543,425,9,25,>><>>,<,0,lshift,slash,0,417.57,0.2,1.362
2025-10-10T08:53:13.323,426,9,26,<<><<,>,0,slash,lshift,0,366.52,0.2,1.322
2025-10-10T08:53:15.072,427,9,27,>>>>>,>,1,slash,slash,1,366.78,0.2,1.388
2025-10-10T08:53:16.888,428,9,28,<<<<<,<,1,lshift,lshift,1,417.52,0.2,1.291
2025-10-10T08:53:18.602,429,9,29,<<<<<,<,1,lshift,lshift,1,398.38,0.2,1.383
2025-10-10T08:53:20.435,430,9,30,<<<<<,<,1,lshift,lshift,1,434.47,0.2,1.398
2025-10-10T08:53:22.149,431,9,31,<<><<,>,0,slash,lshift,0,432.06,0.2,1.381
2025-10-10T08:53:23.882,432,9,32,<<><<,>,0,slash,slash,1,351.01,0.2,1.239
2025-10-10T08:53:25.479,433,9,33,>>>>>,>,1,slash,slash,1,366.91,0.2,1.254
2025-10-10T08:53:27.179,434,9,34,>><>>,<,0,lshift,slash,0,334.46,0.2,1.327
2025-10-10T08:53:28.927,435,9,35,>>>>>,>,1,slash,slash,1,365.41,0.2,1.26
2025-10-10T08:53:30.741,436,9,36,>><>>,<,0,lshift,lshift,1,583.01,0.2,1.338
2025-10-10T08:53:32.423,437,9,37,<<><<,>,0,slash,slash,1,416.47,0.2,1.383
2025-10-10T08:53:34.205,438,9,38,>><>>,<,0,lshift,lshift,1,548.76,0.2,1.356
2025-10-10T08:53:35.923,439,9,39,<<><<,>,0,slash,slash,1,452.49,0.2,1.216
2025-10-10T08:53:37.753,440,9,40,>>>>>,>,1,slash,slash,1,417.12,0.2,1.257
2025-10-10T08:53:39.501,441,9,41,<<><<,>,0,slash,lshift,0,399.64,0.2,1.217
2025-10-10T08:53:41.267,442,9,42,>><>>,<,0,lshift,lshift,1,534.04,0.2,1.345
2025-10-10T08:53:43.031,443,9,43,<<<<<,<,1,lshift,lshift,1,465.97,0.2,1.369
2025-10-10T08:53:44.779,444,9,44,<<><<,>,0,slash,slash,1,398.87,0.2,1.343
2025-10-10T08:53:46.428,445,9,45,>>>>>,>,1,slash,slash,1,384.31,0.2,1.383
2025-10-10T08:53:48.227,446,9,46,<<<<<,<,1,lshift,lshift,1,416.59,0.2,1.381
2025-10-10T08:53:49.958,447,9,47,>><>>,<,0,lshift,lshift,1,483.15,0.2,1.318
2025-10-10T08:53:51.607,448,9,48,<<><<,>,0,slash,slash,1,415.22,0.2,1.306
2025-10-10T08:53:53.322,449,9,49,>>>>>,>,1,slash,slash,1,451.2,0.2,1.28
2025-10-10T08:53:54.988,450,9,50,>>>>>,>,1,slash,slash,1,300.53,0.2,1.316
2025-10-10T08:54:00.066,451,10,1,<<<<<,<,1,lshift,lshift,1,416.24,0.2,1.297
2025-10-10T08:54:01.748,452,10,2,<<><<,>,0,slash,slash,1,367.41,0.2,1.321
2025-10-10T08:54:03.496,453,10,3,>><>>,<,0,lshift,slash,0,383.09,0.2,1.299
2025-10-10T08:54:05.211,454,10,4,<<><<,>,0,slash,lshift,0,431.7,0.2,1.391
2025-10-10T08:54:06.960,455,10,5,>><>>,<,0,lshift,lshift,1,415.86,0.2,1.354
2025-10-10T08:54:08.709,456,10,6,<<<<<,<,1,lshift,lshift,1,351.28,0.2,1.363
2025-10-10T08:54:10.490,457,10,7,>>>>>,>,1,slash,slash,1,416.8,0.2,1.252
2025-10-10T08:54:12.289,458,10,8,>><>>,<,0,lshift,lshift,1,399.93,0.2,1.295
2025-10-10T08:54:14.104,459,10,9,<<><<,>,0,slash,lshift,0,417.04,0.2,1.272
2025-10-10T08:54:15.853,460,10,10,>><>>,<,0,lshift,lshift,1,450.57,0.2,1.33
2025-10-10T08:54:17.650,461,10,11,<<><<,>,0,slash,lshift,0,415.99,0.2,1.284
2025-10-10T08:54:19.631,462,10,12,<<><<,>,0,slash,slash,1,565.94,0.2,1.374
2025-10-10T08:54:21.249,463,10,13,<<<<<,<,1,lshift,lshift,1,367.86,0.2,1.39
2025-10-10T08:54:22.913,464,10,14,>><>>,<,0,lshift,slash,0,333.81,0.2,1.303
2025-10-10T08:54:24.661,465,10,15,<<<<<,<,1,lshift,lshift,1,399.43,0.2,1.275
2025-10-10T08:54:26.360,466,10,16,>><>>,<,0,lshift,slash,0,334.09,0.2,1.385
2025-10-10T08:54:28.142,467,10,17,>>>>>,>,1,slash,slash,1,366.89,0.2,1.323
2025-10-10T08:54:29.822,468,10,18,<<<<<,<,1,lshift,lshift,1,366.52,0.2,1.383
2025-10-10T08:54:31.455,469,10,19,>><>>,<,0,lshift,slash,0,333.16,0.2,1.203
2025-10-10T08:54:33.203,470,10,20,<<<<<,<,1,lshift,lshift,1,365.8,0.2,1.385
2025-10-10T08:54:35.003,471,10,21,>><>>,<,0,lshift,lshift,1,533.13,0.2,1.223
2025-10-10T08:54:36.868,472,10,22,<<><<,>,0,slash,slash,1,467.67,0.2,1.243
2025-10-10T08:54:38.749,473,10,23,<<<<<,<,1,lshift,lshift,1,466.35,0.2,1.341
2025-10-10T08:54:40.431,474,10,24,>>>>>,>,1,slash,slash,1,448.22,0.2,1.271
2025-10-10T08:54:42.231,475,10,25,<<><<,>,0,slash,slash,1,450.6,0.2,1.375
2025-10-10T08:54:43.845,476,10,26,>>>>>,>,1,slash,slash,1,350.5,0.2,1.338
2025-10-10T08:54:45.526,477,10,27,<<<<<,<,1,lshift,lshift,1,417.33,0.2,1.289
2025-10-10T08:54:47.175,478,10,28,>>>>>,>,1,slash,slash,1,383.27,0.2,1.297
2025-10-10T08:54:49.074,479,10,29,>><>>,<,0,lshift,lshift,1,599.06,0.2,1.32
2025-10-10T08:54:51.005,480,10,30,<<><<,>,0,slash,slash,1,582.84,0.2,1.31
2025-10-10T08:54:52.786,481,10,31,>>>>>,>,1,slash,slash,1,449.98,0.2,1.223
2025-10-10T08:54:54.586,482,10,32,>>>>>,>,1,slash,slash,1,417.89,0.2,1.284
2025-10-10T08:54:56.267,483,10,33,>>>>>,>,1,slash,slash,1,383.04,0.2,1.218
2025-10-10T08:54:58.066,484,10,34,<<<<<,<,1,lshift,lshift,1,401.4,0.2,1.363
2025-10-10T08:54:59.880,485,10,35,<<><<,>,0,slash,slash,1,482.87,0.2,1.241
2025-10-10T08:55:01.762,486,10,36,<<><<,>,0,slash,slash,1,532.06,0.2,1.351
2025-10-10T08:55:03.411,487,10,37,<<><<,>,0,slash,slash,1,417.15,0.2,1.249
2025-10-10T08:55:05.042,488,10,38,>>>>>,>,1,slash,slash,1,383.35,0.2,1.292
2025-10-10T08:55:06.874,489,10,39,>><>>,<,0,lshift,lshift,1,399.81,0.2,1.201
2025-10-10T08:55:08.573,490,10,40,<<><<,>,0,slash,slash,1,465.55,0.2,1.372
2025-10-10T08:55:10.489,491,10,41,>><>>,<,0,lshift,lshift,1,499.25,0.2,1.302
2025-10-10T08:55:12.254,492,10,42,<<><<,>,0,slash,slash,1,416.46,0.2,1.273
2025-10-10T08:55:14.103,493,10,43,>>>>>,>,1,slash,slash,1,434.86,0.2,1.298
2025-10-10T08:55:15.784,494,10,44,<<<<<,<,1,lshift,lshift,1,417.12,0.2,1.353
2025-10-10T08:55:17.482,495,10,45,>>>>>,>,1,slash,slash,1,350.61,0.2,1.279
2025-10-10T08:55:19.263,496,10,46,>><>>,<,0,lshift,lshift,1,450.17,0.2,1.222
2025-10-10T08:55:20.896,497,10,47,>>>>>,>,1,slash,slash,1,367.41,0.2,1.303
2025-10-10T08:55:22.494,498,10,48,>>>>>,>,1,slash,slash,1,366.61,0.2,1.23
2025-10-10T08:55:24.459,499,10,49,<<<<<,<,1,lshift,lshift,1,615.15,0.2,1.23
2025-10-10T08:55:26.141,500,10,50,<<<<<,<,1,lshift,lshift,1,399.64,0.2,1.278
2025-10-10T08:56:09.753,501,11,1,>><>>,<,0,lshift,lshift,1,666.42,0.2,1.265
2025-10-10T08:56:11.485,502,11,2,<<><<,>,0,slash,slash,1,483.92,0.2,1.249
2025-10-10T08:56:13.082,503,11,3,>>>>>,>,1,slash,slash,1,348.68,0.2,1.337
2025-10-10T08:56:14.732,504,11,4,>>>>>,>,1,slash,slash,1,382.99,0.2,1.347
2025-10-10T08:56:16.330,505,11,5,>><>>,<,0,lshift,lshift,1,365.4,0.2,1.384
2025-10-10T08:56:17.929,506,11,6,<<><<,>,0,slash,slash,1,332.0,0.2,1.234
2025-10-10T08:56:19.677,507,11,7,>><>>,<,0,lshift,lshift,1,465.95,0.2,1.275
2025-10-10T08:56:21.276,508,11,8,<<><<,>,0,slash,slash,1,366.74,0.2,1.27
2025-10-10T08:56:23.108,509,11,9,>>>>>,>,1,slash,slash,1,366.47,0.2,1.363
2025-10-10T08:56:24.873,510,11,10,>>>>>,>,1,slash,slash,1,349.94,0.2,1.397
2025-10-10T08:56:26.805,511,11,11,<<><<,>,0,slash,slash,1,582.9,0.2,1.285
2025-10-10T08:56:28.469,512,11,12,<<><<,>,0,slash,slash,1,415.93,0.2,1.202
2025-10-10T08:56:30.119,513,11,13,>>>>>,>,1,slash,slash,1,300.03,0.2,1.378
2025-10-10T08:56:31.833,514,11,14,>><>>,<,0,lshift,lshift,1,466.51,0.2,1.218
2025-10-10T08:56:33.582,515,11,15,>><>>,<,0,lshift,slash,0,331.01,0.2,1.315
2025-10-10T08:56:35.363,516,11,16,>><>>,<,0,lshift,lshift,1,382.88,0.2,1.305
2025-10-10T08:56:37.046,517,11,17,>>>>>,>,1,slash,slash,1,350.71,0.2,1.392
2025-10-10T08:56:38.629,518,11,18,<<<<<,<,1,lshift,lshift,1,334.3,0.2,1.344
2025-10-10T08:56:40.293,519,11,19,>><>>,<,0,lshift,slash,0,349.71,0.2,1.245
2025-10-10T08:56:42.008,520,11,20,<<><<,>,0,slash,slash,1,431.98,0.2,1.254
2025-10-10T08:56:43.623,521,11,21,>>>>>,>,1,slash,slash,1,333.59,0.2,1.279
2025-10-10T08:56:45.208,522,11,22,>>>>>,>,1,slash,slash,1,319.15,0.2,1.261
2025-10-10T08:56:46.937,523,11,23,>><>>,<,0,lshift,lshift,1,417.11,0.2,1.393
2025-10-10T08:56:48.837,524,11,24,>><>>,<,0,lshift,lshift,1,567.37,0.2,1.37
2025-10-10T08:56:50.502,525,11,25,>><>>,<,0,lshift,lshift,1,368.17,0.2,1.385
2025-10-10T08:56:52.249,526,11,26,<<><<,>,0,slash,slash,1,416.49,0.2,1.309
2025-10-10T08:56:54.064,527,11,27,<<<<<,<,1,lshift,lshift,1,450.12,0.2,1.241
2025-10-10T08:56:55.712,528,11,28,>>>>>,>,1,slash,slash,1,415.05,0.2,1.279
2025-10-10T08:56:57.445,529,11,29,>>>>>,>,1,slash,slash,1,417.71,0.2,1.213
2025-10-10T08:56:59.126,530,11,30,<<<<<,<,1,lshift,lshift,1,382.36,0.2,1.284
2025-10-10T08:57:00.858,531,11,31,<<><<,>,0,slash,slash,1,366.43,0.2,1.321
2025-10-10T08:57:02.606,532,11,32,<<<<<,<,1,lshift,lshift,1,398.62,0.2,1.355
2025-10-10T08:57:04.422,533,11,33,<<><<,>,0,slash,lshift,0,465.56,0.2,1.251
2025-10-10T08:57:06.386,534,11,34,<<><<,>,0,slash,slash,1,548.39,0.2,1.26
2025-10-10T08:57:08.104,535,11,35,>>>>>,>,1,slash,slash,1,369.25,0.2,1.297
2025-10-10T08:57:09.983,536,11,36,<<><<,>,0,slash,slash,1,466.0,0.2,1.384
2025-10-10T08:57:11.817,537,11,37,<<<<<,<,1,lshift,lshift,1,417.29,0.2,1.264
