timestamp_iso,global_trial,block,trial_in_block,stimulus,center_dir,congruent,correct_key,resp_key,correct,rt_ms,stim_time_s,isi_s
2025-10-23T07:50:52.013,212,5,12,<<<<<,<,1,lshift,lshift,1,367.41,0.2,1.275
2025-10-23T07:50:53.761,213,5,13,<<<<<,<,1,lshift,lshift,1,382.78,0.2,1.263
2025-10-23T07:50:55.393,214,5,14,<<<<<,<,1,lshift,lshift,1,333.12,0.2,1.266
2025-10-23T07:50:57.124,215,5,15,<<<<<,<,1,lshift,lshift,1,350.08,0.2,1.34
2025-10-23T07:50:58.741,216,5,16,<<<<<,<,1,lshift,lshift,1,333.86,0.2,1.258
2025-10-23T07:51:00.655,217,5,17,<<><<,>,0,slash,slash,1,600.91,0.2,1.372
2025-10-23T07:51:02.336,218,5,18,>>>>>,>,1,slash,slash,1,366.83,0.2,1.301
2025-10-23T07:51:04.019,219,5,19,<<><<,>,0,slash,slash,1,451.1,0.2,1.397
2025-10-23T07:51:05.766,220,5,20,>>>>>,>,1,slash,slash,1,382.75,0.2,1.318
2025-10-23T07:51:07.615,221,5,21,>><>>,<,0,lshift,lshift,1,432.36,0.2,1.399
2025-10-23T07:51:09.363,222,5,22,<<<<<,<,1,lshift,lshift,1,381.86,0.2,1.282
2025-10-23T07:51:11.079,223,5,23,>><>>,<,0,lshift,lshift,1,450.47,0.2,1.341
2025-10-23T07:51:12.943,224,5,24,>><>>,<,0,lshift,lshift,1,449.68,0.2,1.221
2025-10-23T07:51:14.643,225,5,25,<<<<<,<,1,lshift,lshift,1,367.79,0.2,1.382
2025-10-23T07:51:16.342,226,5,26,<<><<,>,0,slash,slash,1,416.73,0.2,1.232
2025-10-23T07:51:18.055,227,5,27,<<><<,>,0,slash,slash,1,482.54,0.2,1.248
2025-10-23T07:51:19.887,228,5,28,<<><<,>,0,slash,slash,1,415.86,0.2,1.231
2025-10-23T07:51:21.735,229,5,29,<<><<,>,0,slash,slash,1,433.3,0.2,1.332
2025-10-23T07:51:23.485,230,5,30,>><>>,<,0,lshift,lshift,1,432.29,0.2,1.381
2025-10-23T07:51:25.232,231,5,31,<<><<,>,0,slash,slash,1,382.96,0.2,1.354
2025-10-23T07:51:26.915,232,5,32,<<<<<,<,1,lshift,lshift,1,364.92,0.2,1.216
2025-10-23T07:51:28.663,233,5,33,>><>>,<,0,lshift,lshift,1,465.38,0.2,1.282
2025-10-23T07:51:30.479,234,5,34,<<><<,>,0,slash,slash,1,399.93,0.2,1.258
2025-10-23T07:51:32.177,235,5,35,>>>>>,>,1,slash,slash,1,383.78,0.2,1.398
2025-10-23T07:51:33.910,236,5,36,>><>>,<,0,lshift,lshift,1,416.06,0.2,1.262
2025-10-23T07:51:35.657,237,5,37,<<><<,>,0,slash,slash,1,416.34,0.2,1.378
2025-10-23T07:51:37.290,238,5,38,<<<<<,<,1,lshift,lshift,1,384.76,0.2,1.293
2025-10-23T07:51:39.020,239,5,39,>>>>>,>,1,slash,slash,1,349.86,0.2,1.232
2025-10-23T07:51:40.737,240,5,40,>>>>>,>,1,slash,slash,1,317.24,0.2,1.321
2025-10-23T07:51:42.551,241,5,41,<<<<<,<,1,lshift,lshift,1,415.15,0.2,1.384
2025-10-23T07:51:44.300,242,5,42,>>>>>,>,1,slash,slash,1,333.47,0.2,1.209
2025-10-23T07:51:45.900,243,5,43,>><>>,<,0,lshift,lshift,1,351.66,0.2,1.392
2025-10-23T07:51:47.464,244,5,44,>><>>,<,0,lshift,slash,0,300.52,0.2,1.323
2025-10-23T07:51:49.378,245,5,45,>><>>,<,0,lshift,lshift,1,514.86,0.2,1.392
2025-10-23T07:51:51.276,246,5,46,<<><<,>,0,slash,slash,1,480.4,0.2,1.296
2025-10-23T07:51:52.960,247,5,47,>>>>>,>,1,slash,slash,1,401.53,0.2,1.345
2025-10-23T07:51:54.656,248,5,48,>>>>>,>,1,slash,slash,1,349.4,0.2,1.211
2025-10-23T07:51:56.407,249,5,49,>>>>>,>,1,slash,slash,1,349.84,0.2,1.32
2025-10-23T07:51:58.220,250,5,50,>><>>,<,0,lshift,lshift,1,431.49,0.2,1.38
2025-10-23T07:52:09.879,251,6,1,<<<<<,<,1,lshift,lshift,1,433.06,0.2,1.293
2025-10-23T07:52:11.710,252,6,2,<<<<<,<,1,lshift,lshift,1,417.95,0.2,1.278
2025-10-23T07:52:13.557,253,6,3,<<><<,>,0,slash,slash,1,499.43,0.2,1.363
2025-10-23T07:52:15.356,254,6,4,>><>>,<,0,lshift,lshift,1,400.54,0.2,1.359
2025-10-23T07:52:17.121,255,6,5,>><>>,<,0,lshift,lshift,1,400.43,0.2,1.373
2025-10-23T07:52:18.873,256,6,6,>><>>,<,0,lshift,slash,0,369.69,0.2,1.286
2025-10-23T07:52:20.518,257,6,7,<<<<<,<,1,lshift,lshift,1,399.91,0.2,1.248
2025-10-23T07:52:22.499,258,6,8,>><>>,<,0,lshift,lshift,1,648.28,0.2,1.367
2025-10-23T07:52:24.214,259,6,9,>>>>>,>,1,slash,slash,1,382.85,0.2,1.305
2025-10-23T07:52:25.947,260,6,10,>>>>>,>,1,slash,slash,1,381.25,0.2,1.394
2025-10-23T07:52:27.746,261,6,11,<<<<<,<,1,lshift,lshift,1,383.79,0.2,1.394
2025-10-23T07:52:29.427,262,6,12,>>>>>,>,1,slash,slash,1,350.23,0.2,1.338
2025-10-23T07:52:31.209,263,6,13,<<><<,>,0,slash,slash,1,400.15,0.2,1.282
2025-10-23T07:52:32.840,264,6,14,>><>>,<,0,lshift,lshift,1,349.88,0.2,1.238
2025-10-23T07:52:34.589,265,6,15,<<<<<,<,1,lshift,lshift,1,366.42,0.2,1.373
2025-10-23T07:52:36.288,266,6,16,>>>>>,>,1,slash,slash,1,333.91,0.2,1.316
